1987	0
2033	0
2079	0
10	0
56	0
102	0
148	0
194	0
240	0
286	0
332	0
378	0
424	0
470	0
516	0
562	0
608	0
654	0
700	0
746	0
792	0
838	0
884	0
930	0
976	0
1022	0
1068	0
1114	0
1160	0
1206	0
1252	0
1298	0
1344	0
1390	0
1436	0
1482	0
1528	0
1574	0
1620	0
1666	0
1712	0
1758	0
1804	0
1850	0
1896	0
1942	0
1988	0
2034	0
2080	0
11	0
57	0
103	0
149	0
195	0
241	0
287	0
333	0
379	0
425	0
471	0
517	0
563	0
609	0
655	0
701	0
747	0
793	0
839	0
885	0
931	0
977	0
1023	0
1069	0
1115	0
1161	0
1207	0
1253	0
1299	0
1345	0
1391	0
1437	0
1483	0
1529	0
1575	0
1621	0
1667	0
1713	0
1759	0
1805	0
1851	0
1897	0
1943	0
1989	0
2035	0
2081	0
12	0
58	0
104	0
150	0
196	0
242	0
288	0
334	0
380	0
426	0
472	0
518	0
564	0
610	0
656	0
702	0
748	0
794	0
840	0
886	0
932	0
978	0
1024	0
1070	0
1116	0
1162	0
1208	0
1254	0
1300	0
1346	0
1392	0
1438	0
1484	0
1530	0
1576	0
1622	0
1668	0
1714	0
1760	0
1806	0
1852	0
1898	0
1944	0
1990	0
2036	0
2082	0
13	0
59	0
105	0
151	0
197	0
243	0
289	0
335	0
381	0
427	0
473	0
519	0
565	0
611	0
657	0
703	0
749	0
795	0
841	0
887	0
933	0
979	0
1025	0
1071	0
1117	0
1163	0
1209	0
1255	0
1301	0
1347	0
1393	0
1439	0
1485	0
1531	0
1577	0
1623	0
1669	0
1715	0
1761	0
1807	0
1853	0
1899	0
1945	0
1991	0
2037	0
2083	0
14	0
60	0
106	0
152	0
198	0
244	0
290	0
336	0
382	0
428	0
474	0
520	0
566	0
612	0
658	0
704	0
750	0
796	0
842	0
888	0
934	0
980	0
1026	0
1072	0
1118	0
1164	0
1210	0
1256	0
1302	0
1348	0
1394	0
1440	0
1486	0
1532	0
1578	0
1624	0
1670	0
1716	0
1762	0
1808	0
1854	0
1900	0
1946	0
1992	0
2038	0
2084	0
15	0
61	0
107	0
153	0
199	0
245	0
291	0
337	0
383	0
429	0
475	0
521	0
567	0
613	0
659	0
705	0
751	0
797	0
843	0
889	0
935	0
981	0
1027	0
1073	0
1119	0
1165	0
1211	0
1257	0
1303	0
1349	0
1395	0
1441	0
1487	0
1533	0
1579	0
1625	0
1671	0
1717	0
1763	0
1809	0
1855	0
1901	0
1947	0
1993	0
2039	0
2085	0
16	0
62	0
108	0
154	0
200	0
246	0
292	0
338	0
384	0
430	0
476	0
522	0
568	0
614	0
660	0
706	0
752	0
798	0
844	0
890	0
936	0
982	0
1028	0
1074	0
1120	0
1166	0
1212	0
1258	0
1304	0
1350	0
1396	0
1442	0
1488	0
1534	0
1580	0
1626	0
1672	0
1718	0
1764	0
1810	0
1856	0
1902	0
1948	0
1994	0
2040	0
2086	0
17	0
63	0
109	0
155	0
201	0
247	0
293	0
339	0
385	0
431	0
477	0
523	0
569	0
615	0
661	0
707	0
753	0
799	0
845	0
891	0
937	0
983	0
1029	0
1075	0
1121	0
1167	0
1213	0
1259	0
1305	0
1351	0
1397	0
1443	0
1489	0
1535	0
1581	0
1627	0
1673	0
1719	0
1765	0
1811	0
1857	0
1903	0
1949	0
1995	0
2041	0
2087	0
18	0
64	0
110	0
156	0
202	0
248	0
294	0
340	0
386	0
432	0
478	0
524	0
570	0
616	0
662	0
708	0
754	0
800	0
846	0
892	0
938	0
984	0
1030	0
1076	0
1122	0
1168	0
1214	0
1260	0
1306	0
1352	0
1398	0
1444	0
1490	0
1536	0
1582	0
1628	0
1674	0
1720	0
1766	0
1812	0
1858	0
1904	0
1950	0
1996	0
2042	0
2088	0
19	0
65	0
111	0
157	0
203	0
249	0
295	0
341	0
387	0
433	0
479	0
525	0
571	0
617	0
663	0
709	0
755	0
801	0
847	0
893	0
939	0
985	0
1031	0
1077	0
1123	0
1169	0
1215	0
1261	0
1307	0
1353	0
1399	0
1445	0
1491	0
1537	0
1583	0
1629	0
1675	0
1721	0
1767	0
1813	0
1859	0
1905	0
1951	0
1997	0
2043	0
2089	0
20	0
66	0
112	0
158	0
204	0
250	0
296	0
342	0
388	0
434	0
480	0
526	0
572	0
618	0
664	0
710	0
756	0
802	0
848	0
894	0
940	0
986	0
1032	0
1078	0
1124	0
1170	0
1216	0
1262	0
1308	0
1354	0
1400	0
1446	0
1492	0
1538	0
1584	0
1630	0
1676	0
1722	0
1768	0
1814	0
1860	0
1906	0
1952	0
1998	0
2044	0
2090	0
21	0
67	0
113	0
159	0
205	0
251	0
297	0
343	0
389	0
435	0
481	0
527	0
573	0
619	0
665	0
711	0
757	0
803	0
849	0
895	0
941	0
987	0
1033	0
1079	0
1125	0
1171	0
1217	0
1263	0
1309	0
1355	0
1401	0
1447	0
1493	0
1539	0
1585	0
1631	0
1677	0
1723	0
1769	0
1815	0
1861	0
1907	0
1953	0
1999	0
2045	0
2091	0
22	0
68	0
114	0
160	0
206	0
252	0
298	0
344	0
390	0
436	0
482	0
528	0
574	0
620	0
666	0
712	0
758	0
804	0
850	0
896	0
942	0
988	0
1034	0
1080	0
1126	0
1172	0
1218	0
1264	0
1310	0
1356	0
1402	0
1448	0
1494	0
1540	0
1586	0
1632	0
1678	0
1724	0
1770	0
1816	0
1862	0
1908	0
1954	0
2000	0
2046	0
2092	0
23	0
69	0
115	0
161	0
207	0
253	0
299	0
345	0
391	0
437	0
483	0
529	0
575	0
621	0
667	0
713	0
759	0
805	0
851	0
897	0
943	0
989	0
1035	0
1081	0
1127	0
1173	0
1219	0
1265	0
1311	0
1357	0
1403	0
1449	0
1495	0
1541	0
1587	0
1633	0
1679	0
1725	0
1771	0
1817	0
1863	0
1909	0
1955	0
2001	0
2047	0
2093	0
24	0
70	0
116	0
162	0
208	0
254	0
300	0
346	0
392	0
438	0
484	0
530	0
576	0
622	0
668	0
714	0
760	0
806	0
852	0
898	0
944	0
990	0
1036	0
1082	0
1128	0
1174	0
1220	0
1266	0
1312	0
1358	0
1404	0
1450	0
1496	0
1542	0
1588	0
1634	0
1680	0
1726	0
1772	0
1818	0
1864	0
1910	0
1956	0
2002	0
2048	0
2094	0
25	0
71	0
117	0
163	0
209	0
255	0
301	0
347	0
393	0
439	0
485	0
531	0
577	0
623	0
669	0
715	0
761	0
807	0
853	0
899	0
945	0
991	0
1037	0
1083	0
1129	0
1175	0
1221	0
1267	0
1313	0
1359	0
1405	0
1451	0
1497	0
1543	0
1589	0
1635	0
1681	0
1727	0
1773	0
1819	0
1865	0
1911	0
1957	0
2003	0
2049	0
2095	0
26	0
72	0
118	0
164	0
210	0
256	0
302	0
348	0
394	0
440	0
486	0
532	0
578	0
624	0
670	0
716	0
762	0
808	0
854	0
900	0
946	0
992	0
1038	0
1084	0
1130	0
1176	0
1222	0
1268	0
1314	0
1360	0
1406	0
1452	0
1498	0
1544	0
1590	0
1636	0
1682	0
1728	0
1774	0
1820	0
1866	0
1912	0
1958	0
2004	0
2050	0
2096	0
27	0
73	0
119	0
165	0
211	0
257	0
303	0
349	0
395	0
441	0
487	0
533	0
579	0
625	0
671	0
717	0
763	0
809	0
855	0
901	0
947	0
993	0
1039	0
1085	0
1131	0
1177	0
1223	0
1269	0
1315	0
1361	0
1407	0
1453	0
1499	0
1545	0
1591	0
1637	0
1683	0
1729	0
1775	0
1821	0
1867	0
1913	0
1959	0
2005	0
2051	0
2097	0
28	0
74	0
120	0
166	0
212	0
258	0
304	0
350	0
396	0
442	0
488	0
534	0
580	0
626	0
672	0
718	0
764	0
810	0
856	0
902	0
948	0
994	0
1040	0
1086	0
1132	0
1178	0
1224	0
1270	0
1316	0
1362	0
1408	0
1454	0
1500	0
1546	0
1592	0
1638	0
1684	0
1730	0
1776	0
1822	0
1868	0
1914	0
1960	0
2006	0
2052	0
2098	0
29	0
75	0
121	0
167	0
213	0
259	0
305	0
351	0
397	0
443	0
489	0
535	0
581	0
627	0
673	0
719	0
765	0
811	0
857	0
903	0
949	0
995	0
1041	0
1087	0
1133	0
1179	0
1225	0
1271	0
1317	0
1363	0
1409	0
1455	0
1501	0
1547	0
1593	0
1639	0
1685	0
1731	0
1777	0
1823	0
1869	0
1915	0
1961	0
2007	0
2053	0
2099	0
30	0
76	0
122	0
168	0
214	0
260	0
306	0
352	0
398	0
444	0
490	0
536	0
582	0
628	0
674	0
720	0
766	0
812	0
858	0
904	0
950	0
996	0
1042	0
1088	0
1134	0
1180	0
1226	0
1272	0
1318	0
1364	0
1410	0
1456	0
1502	0
1548	0
1594	0
1640	0
1686	0
1732	0
1778	0
1824	0
1870	0
1916	0
1962	0
2008	0
2054	0
2100	0
31	0
77	0
123	0
169	0
215	0
261	0
307	0
353	0
399	0
445	0
491	0
537	0
583	0
629	0
675	0
721	0
767	0
813	0
859	0
905	0
951	0
997	0
1043	0
1089	0
1135	0
1181	0
1227	0
1273	0
1319	0
1365	0
1411	0
1457	0
1503	0
1549	0
1595	0
1641	0
1687	0
1733	0
1779	0
1825	0
1871	0
1917	0
1963	0
2009	0
2055	0
2101	0
32	0
78	0
124	0
170	0
216	0
262	0
308	0
354	0
400	0
446	0
492	0
538	0
584	0
630	0
676	0
722	0
768	0
814	0
860	0
906	0
952	0
998	0
1044	0
1090	0
1136	0
1182	0
1228	0
1274	0
1320	0
1366	0
1412	0
1458	0
1504	0
1550	0
1596	0
1642	0
1688	0
1734	0
1780	0
1826	0
1872	0
1918	0
1964	0
2010	0
2056	0
2102	0
33	0
79	0
125	0
171	0
217	0
263	0
309	0
355	0
401	0
447	0
493	0
539	0
585	0
631	0
677	0
723	0
769	0
815	0
861	0
907	0
953	0
999	0
1045	0
1091	0
1137	0
1183	0
1229	0
1275	0
1321	0
1367	0
1413	0
1459	0
1505	0
1551	0
1597	0
1643	0
1689	0
1735	0
1781	0
1827	0
1873	0
1919	0
1965	0
2011	0
2057	0
2103	0
34	0
80	0
126	0
172	0
218	0
264	0
310	0
356	0
402	0
448	0
494	0
540	0
586	0
632	0
678	0
724	0
770	0
816	0
862	0
908	0
954	0
1000	0
1046	0
1092	0
1138	0
1184	0
1230	0
1276	0
1322	0
1368	0
1414	0
1460	0
1506	0
1552	0
1598	0
1644	0
1690	0
1736	0
1782	0
1828	0
1874	0
1920	0
1966	0
2012	0
2058	0
2104	0
35	0
81	0
127	0
173	0
219	0
265	0
311	0
357	0
403	0
449	0
495	0
541	0
587	0
633	0
679	0
725	0
771	0
817	0
863	0
909	0
955	0
1001	0
1047	0
1093	0
1139	0
1185	0
1231	0
1277	0
1323	0
1369	0
1415	0
1461	0
1507	0
1553	0
1599	0
1645	0
1691	0
1737	0
1783	0
1829	0
1875	0
1921	0
1967	0
2013	0
2059	0
2105	0
36	0
82	0
128	0
174	0
220	0
266	0
312	0
358	0
404	0
450	0
496	0
542	0
588	0
634	0
680	0
726	0
772	0
818	0
864	0
910	0
956	0
1002	0
1048	0
1094	0
1140	0
1186	0
1232	0
1278	0
1324	0
1370	0
1416	0
1462	0
1508	0
1554	0
1600	0
1646	0
1692	0
1738	0
1784	0
1830	0
1876	0
1922	0
1968	0
2014	0
2060	0
2106	0
37	0
83	0
129	0
175	0
221	0
267	0
313	0
359	0
405	0
451	0
497	0
543	0
589	0
635	0
681	0
727	0
773	0
819	0
865	0
911	0
957	0
1003	0
1049	0
1095	0
1141	0
1187	0
1233	0
1279	0
1325	0
1371	0
1417	0
1463	0
1509	0
1555	0
1601	0
1647	0
1693	0
1739	0
1785	0
1831	0
1877	0
1923	0
1969	0
2015	0
2061	0
2107	0
38	0
84	0
130	0
176	0
222	0
268	0
314	0
360	0
406	0
452	0
498	0
544	0
590	0
636	0
682	0
728	0
774	0
820	0
866	0
912	0
958	0
1004	0
1050	0
1096	0
1142	0
1188	0
1234	0
1280	0
1326	0
1372	0
1418	0
1464	0
1510	0
1556	0
1602	0
1648	0
1694	0
1740	0
1786	0
1832	0
1878	0
1924	0
1970	0
2016	0
2062	0
2108	0
39	0
85	0
131	0
177	0
223	0
269	0
315	0
361	0
407	0
453	0
499	0
545	0
591	0
637	0
683	0
729	0
775	0
821	0
867	0
913	0
959	0
1005	0
1051	0
1097	0
1143	0
1189	0
1235	0
1281	0
1327	0
1373	0
1419	0
1465	0
1511	0
1557	0
1603	0
1649	0
1695	0
1741	0
1787	0
1833	0
1879	0
1925	0
1971	0
2017	0
2063	0
2109	0
40	0
86	0
132	0
178	0
224	0
270	0
316	0
362	0
408	0
454	0
500	0
546	0
592	0
638	0
684	0
730	0
776	0
822	0
868	0
914	0
960	0
1006	0
1052	0
1098	0
1144	0
1190	0
1236	0
1282	0
1328	0
1374	0
1420	0
1466	0
1512	0
1558	0
1604	0
1650	0
1696	0
1742	0
1788	0
1834	0
1880	0
1926	0
1972	0
2018	0
2064	0
2110	0
41	0
87	0
133	0
179	0
225	0
271	0
317	0
363	0
409	0
455	0
501	0
547	0
593	0
639	0
685	0
731	0
777	0
823	0
869	0
915	0
961	0
1007	0
1053	0
1099	0
1145	0
1191	0
1237	0
1283	0
1329	0
1375	0
1421	0
1467	0
1513	0
1559	0
1605	0
1651	0
1697	0
1743	0
1789	0
1835	0
1881	0
1927	0
1973	0
2019	0
2065	0
2111	0
42	0
88	0
134	0
180	0
226	0
272	0
318	0
364	0
410	0
456	0
502	0
548	0
594	0
640	0
686	0
732	0
778	0
824	0
870	0
916	0
962	0
1008	0
1054	0
1100	0
1146	0
1192	0
1238	0
1284	0
1330	0
1376	0
1422	0
1468	0
1514	0
1560	0
1606	0
1652	0
1698	0
1744	0
1790	0
1836	0
1882	0
1928	0
1974	0
2020	0
2066	0
2112	0
43	0
89	0
135	0
181	0
227	0
273	0
319	0
365	0
411	0
457	0
503	0
549	0
595	0
641	0
687	0
733	0
779	0
825	0
871	0
917	0
963	0
1009	0
1055	0
1101	0
1147	0
1193	0
1239	0
1285	0
1331	0
1377	0
1423	0
1469	0
1515	0
1561	0
1607	0
1653	0
1699	0
1745	0
1791	0
1837	0
1883	0
1929	0
1975	0
2021	0
2067	0
2113	0
44	0
90	0
136	0
182	0
228	0
274	0
320	0
366	0
412	0
458	0
504	0
550	0
596	0
642	0
688	0
734	0
780	0
826	0
872	0
918	0
964	0
1010	0
1056	0
1102	0
1148	0
1194	0
1240	0
1286	0
1332	0
1378	0
1424	0
1470	0
1516	0
1562	0
1608	0
1654	0
1700	0
1746	0
1792	0
1838	0
1884	0
1930	0
1976	0
2022	0
2068	0
2114	0
45	0
91	0
137	0
183	0
229	0
275	0
321	0
367	0
413	0
459	0
505	0
551	0
597	0
643	0
689	0
735	0
781	0
827	0
873	0
919	0
965	0
1011	0
1057	0
1103	0
1149	0
1195	0
1241	0
1287	0
1333	0
1379	0
1425	0
1471	0
1517	0
1563	0
1609	0
1655	0
1701	0
1747	0
1793	0
1839	0
1885	0
1931	0
1977	0
2023	0
2069	0
2115	0
0	0
2116	0
4232	0
6348	0
8464	0
10580	0
12696	0
14812	0
16928	0
19044	0
21160	0
23276	0
25392	0
27508	0
29624	0
31740	0
33856	0
35972	0
38088	0
40204	0
42320	0
44436	0
46552	0
48668	0
50784	0
52900	0
55016	0
57132	0
59248	0
61364	0
63480	0
65596	0
67712	0
69828	0
71944	0
74060	0
76176	0
78292	0
80408	0
82524	0
84640	0
86756	0
46	0
2162	0
4278	0
6394	0
8510	0
10626	0
12742	0
14858	0
16974	0
19090	0
21206	0
23322	0
25438	0
27554	0
29670	0
31786	0
33902	0
36018	0
38134	0
40250	0
42366	0
44482	0
46598	0
48714	0
50830	0
52946	0
55062	0
57178	0
59294	0
61410	0
63526	0
65642	0
67758	0
69874	0
71990	0
74106	0
76222	0
78338	0
80454	0
82570	0
84686	0
86802	0
92	0
2208	0
4324	0
6440	0
8556	0
10672	0
12788	0
14904	0
17020	0
19136	0
21252	0
23368	0
25484	0
27600	0
29716	0
31832	0
33948	0
36064	0
38180	0
40296	0
42412	0
44528	0
46644	0
48760	0
50876	0
52992	0
55108	0
57224	0
59340	0
61456	0
63572	0
65688	0
67804	0
69920	0
72036	0
74152	0
76268	0
78384	0
80500	0
82616	0
84732	0
86848	0
138	0
2254	0
4370	0
6486	0
8602	0
10718	0
12834	0
14950	0
17066	0
19182	0
21298	0
23414	0
25530	0
27646	0
29762	0
31878	0
33994	0
36110	0
38226	0
40342	0
42458	0
44574	0
46690	0
48806	0
50922	0
53038	0
55154	0
57270	0
59386	0
61502	0
63618	0
65734	0
67850	0
69966	0
72082	0
74198	0
76314	0
78430	0
80546	0
82662	0
84778	0
86894	0
184	0
2300	0
4416	0
6532	0
8648	0
10764	0
12880	0
14996	0
17112	0
19228	0
21344	0
23460	0
25576	0
27692	0
29808	0
31924	0
34040	0
36156	0
38272	0
40388	0
42504	0
44620	0
46736	0
48852	0
50968	0
53084	0
55200	0
57316	0
59432	0
61548	0
63664	0
65780	0
67896	0
70012	0
72128	0
74244	0
76360	0
78476	0
80592	0
82708	0
84824	0
86940	0
230	0
2346	0
4462	0
6578	0
8694	0
10810	0
12926	0
15042	0
17158	0
19274	0
21390	0
23506	0
25622	0
27738	0
29854	0
31970	0
34086	0
36202	0
38318	0
40434	0
42550	0
44666	0
46782	0
48898	0
51014	0
53130	0
55246	0
57362	0
59478	0
61594	0
63710	0
65826	0
67942	0
70058	0
72174	0
74290	0
76406	0
78522	0
80638	0
82754	0
84870	0
86986	0
276	0
2392	0
4508	0
6624	0
8740	0
10856	0
12972	0
15088	0
17204	0
19320	0
21436	0
23552	0
25668	0
27784	0
29900	0
32016	0
34132	0
36248	0
38364	0
40480	0
42596	0
44712	0
46828	0
48944	0
51060	0
53176	0
55292	0
57408	0
59524	0
61640	0
63756	0
65872	0
67988	0
70104	0
72220	0
74336	0
76452	0
78568	0
80684	0
82800	0
84916	0
87032	0
322	0
2438	0
4554	0
6670	0
8786	0
10902	0
13018	0
15134	0
17250	0
19366	0
21482	0
23598	0
25714	0
27830	0
29946	0
32062	0
34178	0
36294	0
38410	0
40526	0
42642	0
44758	0
46874	0
48990	0
51106	0
53222	0
55338	0
57454	0
59570	0
61686	0
63802	0
65918	0
68034	0
70150	0
72266	0
74382	0
76498	0
78614	0
80730	0
82846	0
84962	0
87078	0
368	0
2484	0
4600	0
6716	0
8832	0
10948	0
13064	0
15180	0
17296	0
19412	0
21528	0
23644	0
25760	0
27876	0
29992	0
32108	0
34224	0
36340	0
38456	0
40572	0
42688	0
44804	0
46920	0
49036	0
51152	0
53268	0
55384	0
57500	0
59616	0
61732	0
63848	0
65964	0
68080	0
70196	0
72312	0
74428	0
76544	0
78660	0
80776	0
82892	0
85008	0
87124	0
414	0
2530	0
4646	0
6762	0
8878	0
10994	0
13110	0
15226	0
17342	0
19458	0
21574	0
23690	0
25806	0
27922	0
30038	0
32154	0
34270	0
36386	0
38502	0
40618	0
42734	0
44850	0
46966	0
49082	0
51198	0
53314	0
55430	0
57546	0
59662	0
61778	0
63894	0
66010	0
68126	0
70242	0
72358	0
74474	0
76590	0
78706	0
80822	0
82938	0
85054	0
87170	0
460	0
2576	0
4692	0
6808	0
8924	0
11040	0
13156	0
15272	0
17388	0
19504	0
21620	0
23736	0
25852	0
27968	0
30084	0
32200	0
34316	0
36432	0
38548	0
40664	0
42780	0
44896	0
47012	0
49128	0
51244	0
53360	0
55476	0
57592	0
59708	0
61824	0
63940	0
66056	0
68172	0
70288	0
72404	0
74520	0
76636	0
78752	0
80868	0
82984	0
85100	0
87216	0
506	0
2622	0
4738	0
6854	0
8970	0
11086	0
13202	0
15318	0
17434	0
19550	0
21666	0
23782	0
25898	0
28014	0
30130	0
32246	0
34362	0
36478	0
38594	0
40710	0
42826	0
44942	0
47058	0
49174	0
51290	0
53406	0
55522	0
57638	0
59754	0
61870	0
63986	0
66102	0
68218	0
70334	0
72450	0
74566	0
76682	0
78798	0
80914	0
83030	0
85146	0
87262	0
552	0
2668	0
4784	0
6900	0
9016	0
11132	0
13248	0
15364	0
17480	0
19596	0
21712	0
23828	0
25944	0
28060	0
30176	0
32292	0
34408	0
36524	0
38640	0
40756	0
42872	0
44988	0
47104	0
49220	0
51336	0
53452	0
55568	0
57684	0
59800	0
61916	0
64032	0
66148	0
68264	0
70380	0
72496	0
74612	0
76728	0
78844	0
80960	0
83076	0
85192	0
87308	0
598	0
2714	0
4830	0
6946	0
9062	0
11178	0
13294	0
15410	0
17526	0
19642	0
21758	0
23874	0
25990	0
28106	0
30222	0
32338	0
34454	0
36570	0
38686	0
40802	0
42918	0
45034	0
47150	0
49266	0
51382	0
53498	0
55614	0
57730	0
59846	0
61962	0
64078	0
66194	0
68310	0
70426	0
72542	0
74658	0
76774	0
78890	0
81006	0
83122	0
85238	0
87354	0
644	0
2760	0
4876	0
6992	0
9108	0
11224	0
13340	0
15456	0
17572	0
19688	0
21804	0
23920	0
26036	0
28152	0
30268	0
32384	0
34500	0
36616	0
38732	0
40848	0
42964	0
45080	0
47196	0
49312	0
51428	0
53544	0
55660	0
57776	0
59892	0
62008	0
64124	0
66240	0
68356	0
70472	0
72588	0
74704	0
76820	0
78936	0
81052	0
83168	0
85284	0
87400	0
690	0
2806	0
4922	0
7038	0
9154	0
11270	0
13386	0
15502	0
17618	0
19734	0
21850	0
23966	0
26082	0
28198	0
30314	0
32430	0
34546	0
36662	0
38778	0
40894	0
43010	0
45126	0
47242	0
49358	0
51474	0
53590	0
55706	0
57822	0
59938	0
62054	0
64170	0
66286	0
68402	0
70518	0
72634	0
74750	0
76866	0
78982	0
81098	0
83214	0
85330	0
87446	0
736	0
2852	0
4968	0
7084	0
9200	0
11316	0
13432	0
15548	0
17664	0
19780	0
21896	0
24012	0
26128	0
28244	0
30360	0
32476	0
34592	0
36708	0
38824	0
40940	0
43056	0
45172	0
47288	0
49404	0
51520	0
53636	0
55752	0
57868	0
59984	0
62100	0
64216	0
66332	0
68448	0
70564	0
72680	0
74796	0
76912	0
79028	0
81144	0
83260	0
85376	0
87492	0
782	0
2898	0
5014	0
7130	0
9246	0
11362	0
13478	0
15594	0
17710	0
19826	0
21942	0
24058	0
26174	0
28290	0
30406	0
32522	0
34638	0
36754	0
38870	0
40986	0
43102	0
45218	0
47334	0
49450	0
51566	0
53682	0
55798	0
57914	0
60030	0
62146	0
64262	0
66378	0
68494	0
70610	0
72726	0
74842	0
76958	0
79074	0
81190	0
83306	0
85422	0
87538	0
828	0
2944	0
5060	0
7176	0
9292	0
11408	0
13524	0
15640	0
17756	0
19872	0
21988	0
24104	0
26220	0
28336	0
30452	0
32568	0
34684	0
36800	0
38916	0
41032	0
43148	0
45264	0
47380	0
49496	0
51612	0
53728	0
55844	0
57960	0
60076	0
62192	0
64308	0
66424	0
68540	0
70656	0
72772	0
74888	0
77004	0
79120	0
81236	0
83352	0
85468	0
87584	0
874	0
2990	0
5106	0
7222	0
9338	0
11454	0
13570	0
15686	0
17802	0
19918	0
22034	0
24150	0
26266	0
28382	0
30498	0
32614	0
34730	0
36846	0
38962	0
41078	0
43194	0
45310	0
47426	0
49542	0
51658	0
53774	0
55890	0
58006	0
60122	0
62238	0
64354	0
66470	0
68586	0
70702	0
72818	0
74934	0
77050	0
79166	0
81282	0
83398	0
85514	0
87630	0
920	0
3036	0
5152	0
7268	0
9384	0
11500	0
13616	0
15732	0
17848	0
19964	0
22080	0
24196	0
26312	0
28428	0
30544	0
32660	0
34776	0
36892	0
39008	0
41124	0
43240	0
45356	0
47472	0
49588	0
51704	0
53820	0
55936	0
58052	0
60168	0
62284	0
64400	0
66516	0
68632	0
70748	0
72864	0
74980	0
77096	0
79212	0
81328	0
83444	0
85560	0
87676	0
966	0
3082	0
5198	0
7314	0
9430	0
11546	0
